Name;Level;TID;InfoTID;DisableProduction;SpellForgeLevel;LaboratoryLevel;DonateCost;HousingSpace;TrainingTime;DeployTimeMS;ChargingTimeMS;HitTimeMS;UpgradeTimeH;UpgradeResource;UpgradeCost;BoostTimeMS;SpeedBoost;SpeedBoost2;JumpHousingLimit;JumpBoostMS;DamageBoostPercent;BuildingDamageBoostPercent;Damage;TroopDamagePermil;BuildingDamagePermil;ExecuteHealthPermil;DamagePermilMin;PreferredDamagePermilMin;Radius;NumberOfHits;RandomRadius;TimeBetweenHitsMS;IconSWF;IconExportName;BigPicture;PreDeployEffect;DeployEffect;DeployEffect2Delay;DeployEffect2;ChargingEffect;HitEffect;RandomRadiusAffectsOnlyGfx;FreezeTimeMS;SpawnObstacle;NumObstacles;StrengthWeight;ProductionBuilding;TargetInfoString;PreferredTarget;PreferredTargetDamageMod;HeroDamageMultiplier;ShieldProjectileSpeed;ShieldProjectileDamageMod;ExtraHealthPermil;ExtraHealthMin;ExtraHealthMax;PoisonDPS;PoisonIncreaseSlowly;AttackSpeedBoost;BoostLinkedToPoison;PoisonAffectAir;ScaleDeployEffects;ShieldTime;ShieldProtectionPercent;MaxUnitsHit;EnemyDeployEffect;SnapToGrid;DuplicateHousing;DuplicateLifetime;SummonTroop;UnitsToSpawn;ShrinkReduceSpeedRatio;ShrinkHitpointsRatio;SpawnDuration;SpawnFirstGroupSize;DamageTHPercent;ScaleByTH;EnabledByCalendar;VillageType;PauseCombatComponentsMs;UpgradeLevelByTH;ChangeTeamTime;InvisibilityTime;FreezeOuterTimeMS;ConeAngle;FreezePercent;MinRadius;MinDamage;StunTimeMS;TornadoForce1;TornadoForce2;TornadoForce3;TornadoForce4;TornadoForce5;TornadoForceAir1;TornadoForceAir2;TornadoForceAir3;TornadoForceAir4;TornadoForceAir5;TornadoRotationSpeed;TornadoSpeedTowardsCenter;TornadoInnerRadius;TornadoInnerForcePercent;TornadoOuterForcePercent;ChainSpell;AffectsSiegeMachines;BoostDefenders;ImmunitySiegeMachines;ImmunityOtherCharacters;ImmunityTH_CC;ImmunityStorages;ImmunityWalls;ImmunityOtherBuildings;CapitalAttackCount;DestroyWalls;RecallHousing
ElectroTitanDamageAura;3;TID_FREEZE_SPELL;TID_FREEZE_SPELL_INFO;TRUE;4;8;5;1;180;0;0;400;72;Elixir;0;0;0;0;100;400;70;75;50;0;58;0;0;0;350;4000;0;400;sc/ui.sc;icon_spell_freeze;icon_spell_freeze;bat_Predeploy;E_titanAreaDamage;2500;Slowdown deploy2 lvl1;Lightning Spell;Ice Breaker Hit lvl1;;8000;Birthday TombStone;3;0;Spell Forge;TID_INFO_TARGET_TYPE_GROUND_AND_AIR;Wall;5;25;0;0;10;0;50;200;;-70;;;;8750;100;0;Enemy growth aura;;38;30000;SpellBat;22;-50;50;13200;1;70;;;1;2000;0;0;0;8000;90;50;100;130;0;400;300;200;100;100;500;400;300;200;150;-180;75;70;100;65;0;;;;;;;;;0;;0
EliteValkyrieRage;1;TID_FREEZE_SPELL;TID_FREEZE_SPELL_INFO;TRUE;4;8;5;1;180;800;300;400;72;Elixir;0;1000;26;13;100;400;160;75;50;0;58;0;0;0;400;60;400;300;sc/ui.sc;icon_spell_freeze;icon_spell_freeze;Rage predeploy;Elite Valkyrie Rage deploy;2500;Slowdown deploy2 lvl1;Lightning Spell;Ice Breaker Hit lvl1;TRUE;8000;Birthday TombStone;3;0;Spell Forge;TID_INFO_TARGET_TYPE_GROUND_AND_AIR;Wall;5;25;0;0;10;0;50;200;;-70;;;;8750;100;0;Elite Valkyrie Rage deploy enemy;;38;30000;SpellBat;22;-50;50;13200;1;70;;;1;2000;0;0;0;8000;90;50;100;130;0;400;300;200;100;100;500;400;300;200;150;-180;75;70;100;65;0;;;;;;;;;0;;0
Invisibility;1;TID_INVISIBILITY_SPELL;TID_INVISIBILITY_SPELL_INFO;FALSE;6;1;5;1;180;800;300;400;132;Elixir;5600000;1000;26;13;100;400;160;75;50;0;58;0;0;0;400;15;200;250;sc/ui.sc;icon_spell_invisibility;icon_spell_invisibility;Invisibility_Predeploy;Invisibility area lvl1;2500;Slowdown deploy2 lvl1;Lightning Spell;Ice Breaker Hit lvl1;TRUE;8000;Birthday TombStone;3;210;Spell Forge;TID_INFO_TARGET_TYPE_GROUND_AND_AIR;Wall;5;25;0;0;10;0;50;200;;-70;;;;8750;100;0;Elite Valkyrie Rage deploy enemy;;38;30000;SpellBat;22;-50;50;13200;1;70;;;0;2000;0;0;600;8000;90;50;100;130;0;400;300;200;100;100;500;400;300;200;150;-180;75;70;100;65;0;;;TRUE;;;;TRUE;;0;;0
Invisibility;2;TID_INVISIBILITY_SPELL;TID_INVISIBILITY_SPELL_INFO;FALSE;6;9;5;1;180;800;300;400;192;Elixir;8400000;1000;26;13;100;400;160;75;50;0;58;0;0;0;400;16;200;250;sc/ui.sc;icon_spell_invisibility;icon_spell_invisibility;Invisibility_Predeploy;Invisibility area lvl2;2500;Slowdown deploy2 lvl1;Lightning Spell;Ice Breaker Hit lvl1;;8000;Birthday TombStone;3;215;Spell Forge;TID_INFO_TARGET_TYPE_GROUND_AND_AIR;Wall;5;25;0;0;10;0;50;200;;-70;;;;8750;100;0;Elite Valkyrie Rage deploy enemy;;38;30000;SpellBat;22;-50;50;13200;1;70;;;0;2000;0;0;600;8000;90;50;100;130;0;400;300;200;100;100;500;400;300;200;150;-180;75;70;100;65;0;;;;;;;;;0;;0
Invisibility;3;TID_INVISIBILITY_SPELL;TID_INVISIBILITY_SPELL_INFO;FALSE;6;10;5;1;180;800;300;400;282;Elixir;11300000;1000;26;13;100;400;160;75;50;0;58;0;0;0;400;17;200;250;sc/ui.sc;icon_spell_invisibility;icon_spell_invisibility;Invisibility_Predeploy;Invisibility area lvl3;2500;Slowdown deploy2 lvl1;Lightning Spell;Ice Breaker Hit lvl1;;8000;Birthday TombStone;3;220;Spell Forge;TID_INFO_TARGET_TYPE_GROUND_AND_AIR;Wall;5;25;0;0;10;0;50;200;;-70;;;;8750;100;0;Elite Valkyrie Rage deploy enemy;;38;30000;SpellBat;22;-50;50;13200;1;70;;;0;2000;0;0;600;8000;90;50;100;130;0;400;300;200;100;100;500;400;300;200;150;-180;75;70;100;65;0;;;;;;;;;0;;0
Invisibility;4;TID_INVISIBILITY_SPELL;TID_INVISIBILITY_SPELL_INFO;FALSE;6;11;5;1;180;800;300;400;282;Elixir;11300000;1000;26;13;100;400;160;75;50;0;58;0;0;0;400;18;200;250;sc/ui.sc;icon_spell_invisibility;icon_spell_invisibility;Invisibility_Predeploy;Invisibility area lvl4;2500;Slowdown deploy2 lvl1;Lightning Spell;Ice Breaker Hit lvl1;;8000;Birthday TombStone;3;225;Spell Forge;TID_INFO_TARGET_TYPE_GROUND_AND_AIR;Wall;5;25;0;0;10;0;50;200;;-70;;;;8750;100;0;Elite Valkyrie Rage deploy enemy;;38;30000;SpellBat;22;-50;50;13200;1;70;;;0;2000;0;0;600;8000;90;50;100;130;0;400;300;200;100;100;500;400;300;200;150;-180;75;70;100;65;0;;;;;;;;;0;;0
IceHoundFreeze;1;TID_INVISIBILITY_SPELL;TID_INVISIBILITY_SPELL_INFO;TRUE;6;11;5;1;180;0;300;400;282;Elixir;11300000;1000;26;13;100;400;160;75;50;0;58;0;0;0;650;1;0;0;sc/ui.sc;icon_spell_invisibility;icon_spell_invisibility;Invisibility_Predeploy;IceGolem Freeze deploy lvl1;2500;IceGolem Freeze deploy2 lvl1;Lightning Spell;Ice Breaker Hit lvl1;TRUE;3500;Birthday TombStone;3;225;Spell Forge;TID_INFO_TARGET_TYPE_GROUND_AND_AIR;Wall;5;25;0;0;10;0;50;200;;-70;;;;8750;100;0;Elite Valkyrie Rage deploy enemy;;38;30000;SpellBat;22;-50;50;13200;1;70;;;1;2000;0;0;600;3019;90;50;100;130;0;400;300;200;100;100;500;400;300;200;150;-180;75;70;100;65;0;TRUE;;;;;;;;0;;0
IceHoundFreeze;2;TID_INVISIBILITY_SPELL;TID_INVISIBILITY_SPELL_INFO;TRUE;6;11;5;1;180;0;300;400;282;Elixir;11300000;1000;26;13;100;400;160;75;50;0;58;0;0;0;650;1;0;0;sc/ui.sc;icon_spell_invisibility;icon_spell_invisibility;Invisibility_Predeploy;IceGolem Freeze deploy lvl2;2500;IceGolem Freeze deploy2 lvl2;Lightning Spell;Ice Breaker Hit lvl1;;4250;Birthday TombStone;3;225;Spell Forge;TID_INFO_TARGET_TYPE_GROUND_AND_AIR;Wall;5;25;0;0;10;0;50;200;;-70;;;;8750;100;0;Elite Valkyrie Rage deploy enemy;;38;30000;SpellBat;22;-50;50;13200;1;70;;;1;2000;0;0;600;3666;90;50;100;130;0;400;300;200;100;100;500;400;300;200;150;-180;75;70;100;65;0;;;;;;;;;0;;0
TH14Poison;1;TID_INVISIBILITY_SPELL;TID_INVISIBILITY_SPELL_INFO;TRUE;6;11;5;1;180;0;0;400;282;Elixir;11300000;500;-30;-30;100;400;160;75;50;0;58;0;0;0;400;40;0;400;sc/ui.sc;icon_spell_invisibility;icon_spell_invisibility;Invisibility_Predeploy;Toxic deploy ground townhall;2500;Toxic deploy halloween;Lightning Spell;Ice Breaker Hit lvl1;TRUE;4250;Birthday TombStone;3;225;Spell Forge;TID_INFO_TARGET_TYPE_GROUND_AND_AIR;Wall;5;100;0;0;10;0;50;100;FALSE;-30;TRUE;TRUE;;8750;100;0;Elite Valkyrie Rage deploy enemy;;38;30000;SpellBat;22;-50;50;13200;1;70;;;1;2000;0;0;600;3666;90;50;100;130;0;400;300;200;100;100;500;400;300;200;150;-180;75;70;100;65;0;TRUE;TRUE;;;TRUE;TRUE;TRUE;TRUE;0;;0
TH14Poison;2;TID_INVISIBILITY_SPELL;TID_INVISIBILITY_SPELL_INFO;TRUE;6;11;5;1;180;0;0;400;282;Elixir;11300000;500;-35;-35;100;400;160;75;50;0;58;0;0;0;400;40;0;400;sc/ui.sc;icon_spell_invisibility;icon_spell_invisibility;Invisibility_Predeploy;Toxic deploy ground townhall;2500;Toxic deploy halloween;Lightning Spell;Ice Breaker Hit lvl1;;4250;Birthday TombStone;3;225;Spell Forge;TID_INFO_TARGET_TYPE_GROUND_AND_AIR;Wall;5;100;0;0;10;0;50;120;;-35;;;;8750;100;0;Elite Valkyrie Rage deploy enemy;;38;30000;SpellBat;22;-50;50;13200;1;70;;;1;2000;0;0;600;3666;90;50;100;130;0;400;300;200;100;100;500;400;300;200;150;-180;75;70;100;65;0;;;;;;;;;0;;0
TH14Poison;3;TID_INVISIBILITY_SPELL;TID_INVISIBILITY_SPELL_INFO;TRUE;6;11;5;1;180;0;0;400;282;Elixir;11300000;500;-40;-40;100;400;160;75;50;0;58;0;0;0;400;40;0;400;sc/ui.sc;icon_spell_invisibility;icon_spell_invisibility;Invisibility_Predeploy;Toxic deploy ground townhall;2500;Toxic deploy halloween;Lightning Spell;Ice Breaker Hit lvl1;;4250;Birthday TombStone;3;225;Spell Forge;TID_INFO_TARGET_TYPE_GROUND_AND_AIR;Wall;5;100;0;0;10;0;50;140;;-40;;;;8750;100;0;Elite Valkyrie Rage deploy enemy;;38;30000;SpellBat;22;-50;50;13200;1;70;;;1;2000;0;0;600;3666;90;50;100;130;0;400;300;200;100;100;500;400;300;200;150;-180;75;70;100;65;0;;;;;;;;;0;;0
TH14Poison;4;TID_INVISIBILITY_SPELL;TID_INVISIBILITY_SPELL_INFO;TRUE;6;11;5;1;180;0;0;400;282;Elixir;11300000;500;-45;-45;100;400;160;75;50;0;58;0;0;0;400;40;0;400;sc/ui.sc;icon_spell_invisibility;icon_spell_invisibility;Invisibility_Predeploy;Toxic deploy ground townhall;2500;Toxic deploy halloween;Lightning Spell;Ice Breaker Hit lvl1;;4250;Birthday TombStone;3;225;Spell Forge;TID_INFO_TARGET_TYPE_GROUND_AND_AIR;Wall;5;100;0;0;10;0;50;160;;-45;;;;8750;100;0;Elite Valkyrie Rage deploy enemy;;38;30000;SpellBat;22;-50;50;13200;1;70;;;1;2000;0;0;600;3666;90;50;100;130;0;400;300;200;100;100;500;400;300;200;150;-180;75;70;100;65;0;;;;;;;;;0;;0
TH14Poison;5;TID_INVISIBILITY_SPELL;TID_INVISIBILITY_SPELL_INFO;TRUE;6;11;5;1;180;0;0;400;282;Elixir;11300000;500;-50;-50;100;400;160;75;50;0;58;0;0;0;400;40;0;400;sc/ui.sc;icon_spell_invisibility;icon_spell_invisibility;Invisibility_Predeploy;Toxic deploy ground townhall;2500;Toxic deploy halloween;Lightning Spell;Ice Breaker Hit lvl1;;4250;Birthday TombStone;3;225;Spell Forge;TID_INFO_TARGET_TYPE_GROUND_AND_AIR;Wall;5;100;0;0;10;0;50;180;;-50;;;;8750;100;0;Elite Valkyrie Rage deploy enemy;;38;30000;SpellBat;22;-50;50;13200;1;70;;;1;2000;0;0;600;3666;90;50;100;130;0;400;300;200;100;100;500;400;300;200;150;-180;75;70;100;65;0;;;;;;;;;0;;0
FireSpiritExplosion;1;TID_INVISIBILITY_SPELL;TID_INVISIBILITY_SPELL_INFO;TRUE;6;11;5;1;180;0;300;500;282;Elixir;11300000;500;0;0;100;400;160;75;1;0;58;0;0;0;250;75;0;400;sc/ui.sc;icon_spell_invisibility;icon_spell_invisibility;Invisibility_Predeploy;Catapult Ground Effects;2500;Multi Mortar Area Effects;Lightning Spell;Ice Breaker Hit lvl1;TRUE;4250;Birthday TombStone;3;0;Spell Forge;TID_INFO_TARGET_TYPE_GROUND_AND_AIR;Wall;25;100;0;0;10;0;50;80;TRUE;-50;FALSE;FALSE;;8750;100;0;Elite Valkyrie Rage deploy enemy;;38;30000;SpellBat;22;-50;50;13200;1;70;;;1;2000;0;0;600;3666;90;50;100;130;0;400;300;200;100;100;500;400;300;200;150;-180;75;70;100;65;0;;TRUE;;;;;;;0;;0
FireSpiritExplosion;2;TID_INVISIBILITY_SPELL;TID_INVISIBILITY_SPELL_INFO;TRUE;6;11;5;1;180;0;300;500;282;Elixir;11300000;500;0;0;100;400;160;75;1;0;58;0;0;0;250;75;0;400;sc/ui.sc;icon_spell_invisibility;icon_spell_invisibility;Invisibility_Predeploy;Catapult Ground Effects;2500;Multi Mortar Area Effects;Lightning Spell;Ice Breaker Hit lvl1;;4250;Birthday TombStone;3;0;Spell Forge;TID_INFO_TARGET_TYPE_GROUND_AND_AIR;Wall;25;100;0;0;10;0;50;95;;-50;;;;8750;100;0;Elite Valkyrie Rage deploy enemy;;38;30000;SpellBat;22;-50;50;13200;1;70;;;1;2000;0;0;600;3666;90;50;100;130;0;400;300;200;100;100;500;400;300;200;150;-180;75;70;100;65;0;;;;;;;;;0;;0
FireSpiritExplosion;3;TID_INVISIBILITY_SPELL;TID_INVISIBILITY_SPELL_INFO;TRUE;6;11;5;1;180;0;300;500;282;Elixir;11300000;500;0;0;100;400;160;75;1;0;58;0;0;0;250;75;0;400;sc/ui.sc;icon_spell_invisibility;icon_spell_invisibility;Invisibility_Predeploy;Catapult Ground Effects;2500;Multi Mortar Area Effects;Lightning Spell;Ice Breaker Hit lvl1;;4250;Birthday TombStone;3;0;Spell Forge;TID_INFO_TARGET_TYPE_GROUND_AND_AIR;Wall;25;100;0;0;10;0;50;105;;-50;;;;8750;100;0;Elite Valkyrie Rage deploy enemy;;38;30000;SpellBat;22;-50;50;13200;1;70;;;1;2000;0;0;600;3666;90;50;100;130;0;400;300;200;100;100;500;400;300;200;150;-180;75;70;100;65;0;;;;;;;;;0;;0
FireSpiritExplosion;4;TID_INVISIBILITY_SPELL;TID_INVISIBILITY_SPELL_INFO;TRUE;6;11;5;1;180;0;300;500;282;Elixir;11300000;500;0;0;100;400;160;75;1;0;58;0;0;0;250;75;0;400;sc/ui.sc;icon_spell_invisibility;icon_spell_invisibility;Invisibility_Predeploy;Catapult Ground Effects;2500;Multi Mortar Area Effects;Lightning Spell;Ice Breaker Hit lvl1;;4250;Birthday TombStone;3;0;Spell Forge;TID_INFO_TARGET_TYPE_GROUND_AND_AIR;Wall;25;100;0;0;10;0;50;120;;-50;;;;8750;100;0;Elite Valkyrie Rage deploy enemy;;38;30000;SpellBat;22;-50;50;13200;1;70;;;1;2000;0;0;600;3666;90;50;100;130;0;400;300;200;100;100;500;400;300;200;150;-180;75;70;100;65;0;;;;;;;;;0;;0
PhoenixImmortality;1;TID_INVISIBILITY_SPELL;TID_INVISIBILITY_SPELL_INFO;TRUE;6;11;5;1;180;0;300;500;282;Elixir;11300000;500;0;0;100;400;160;75;1;0;58;0;0;0;0;1;0;400;sc/ui.sc;icon_spell_invisibility;icon_spell_invisibility;Invisibility_Predeploy;Catapult Ground Effects;2500;Multi Mortar Area Effects;Lightning Spell;Ice Breaker Hit lvl1;;4250;Birthday TombStone;3;0;Spell Forge;TID_INFO_TARGET_TYPE_GROUND_AND_AIR;Wall;25;100;0;0;10;0;50;120;;-50;;;;6500;100;0;Elite Valkyrie Rage deploy enemy;;38;30000;SpellBat;22;-50;50;13200;1;70;;;1;2000;0;0;600;3666;90;50;100;130;0;400;300;200;100;100;500;400;300;200;150;-180;75;70;100;65;0;;;;;;;;;0;;0
PhoenixImmortality;2;TID_INVISIBILITY_SPELL;TID_INVISIBILITY_SPELL_INFO;TRUE;6;11;5;1;180;0;300;500;282;Elixir;11300000;500;0;0;100;400;160;75;1;0;58;0;0;0;0;1;0;400;sc/ui.sc;icon_spell_invisibility;icon_spell_invisibility;Invisibility_Predeploy;Catapult Ground Effects;2500;Multi Mortar Area Effects;Lightning Spell;Ice Breaker Hit lvl1;;4250;Birthday TombStone;3;0;Spell Forge;TID_INFO_TARGET_TYPE_GROUND_AND_AIR;Wall;25;100;0;0;10;0;50;120;;-50;;;;7500;100;0;Elite Valkyrie Rage deploy enemy;;38;30000;SpellBat;22;-50;50;13200;1;70;;;1;2000;0;0;600;3666;90;50;100;130;0;400;300;200;100;100;500;400;300;200;150;-180;75;70;100;65;0;;;;;;;;;0;;0
PhoenixImmortality;3;TID_INVISIBILITY_SPELL;TID_INVISIBILITY_SPELL_INFO;TRUE;6;11;5;1;180;0;300;500;282;Elixir;11300000;500;0;0;100;400;160;75;1;0;58;0;0;0;0;1;0;400;sc/ui.sc;icon_spell_invisibility;icon_spell_invisibility;Invisibility_Predeploy;Catapult Ground Effects;2500;Multi Mortar Area Effects;Lightning Spell;Ice Breaker Hit lvl1;;4250;Birthday TombStone;3;0;Spell Forge;TID_INFO_TARGET_TYPE_GROUND_AND_AIR;Wall;25;100;0;0;10;0;50;120;;-50;;;;8500;100;0;Elite Valkyrie Rage deploy enemy;;38;30000;SpellBat;22;-50;50;13200;1;70;;;1;2000;0;0;600;3666;90;50;100;130;0;400;300;200;100;100;500;400;300;200;150;-180;75;70;100;65;0;;;;;;;;;0;;0
TroopImmortality;1;TID_INVISIBILITY_SPELL;TID_INVISIBILITY_SPELL_INFO;TRUE;6;11;5;1;180;0;300;500;282;Elixir;11300000;500;0;0;100;400;160;75;1;0;58;0;0;0;0;1;0;400;sc/ui.sc;icon_spell_invisibility;icon_spell_invisibility;Invisibility_Predeploy;Catapult Ground Effects;2500;Multi Mortar Area Effects;Lightning Spell;Ice Breaker Hit lvl1;;4250;Birthday TombStone;3;0;Spell Forge;TID_INFO_TARGET_TYPE_GROUND_AND_AIR;Wall;25;100;0;0;10;0;50;120;;-50;;;;6000;100;0;Elite Valkyrie Rage deploy enemy;;38;30000;SpellBat;22;-50;50;13200;1;70;;;1;2000;0;0;600;3666;90;50;100;130;0;400;300;200;100;100;500;400;300;200;150;-180;75;70;100;65;0;;;;;;;;;0;;0
TroopImmortality;2;TID_INVISIBILITY_SPELL;TID_INVISIBILITY_SPELL_INFO;TRUE;6;11;5;1;180;0;300;500;282;Elixir;11300000;500;0;0;100;400;160;75;1;0;58;0;0;0;0;1;0;400;sc/ui.sc;icon_spell_invisibility;icon_spell_invisibility;Invisibility_Predeploy;Catapult Ground Effects;2500;Multi Mortar Area Effects;Lightning Spell;Ice Breaker Hit lvl1;;4250;Birthday TombStone;3;0;Spell Forge;TID_INFO_TARGET_TYPE_GROUND_AND_AIR;Wall;25;100;0;0;10;0;50;120;;-50;;;;7000;100;0;Elite Valkyrie Rage deploy enemy;;38;30000;SpellBat;22;-50;50;13200;1;70;;;1;2000;0;0;600;3666;90;50;100;130;0;400;300;200;100;100;500;400;300;200;150;-180;75;70;100;65;0;;;;;;;;;0;;0
TroopImmortality;3;TID_INVISIBILITY_SPELL;TID_INVISIBILITY_SPELL_INFO;TRUE;6;11;5;1;180;0;300;500;282;Elixir;11300000;500;0;0;100;400;160;75;1;0;58;0;0;0;0;1;0;400;sc/ui.sc;icon_spell_invisibility;icon_spell_invisibility;Invisibility_Predeploy;Catapult Ground Effects;2500;Multi Mortar Area Effects;Lightning Spell;Ice Breaker Hit lvl1;;4250;Birthday TombStone;3;0;Spell Forge;TID_INFO_TARGET_TYPE_GROUND_AND_AIR;Wall;25;100;0;0;10;0;50;120;;-50;;;;8000;100;0;Elite Valkyrie Rage deploy enemy;;38;30000;SpellBat;22;-50;50;13200;1;70;;;1;2000;0;0;600;3666;90;50;100;130;0;400;300;200;100;100;500;400;300;200;150;-180;75;70;100;65;0;;;;;;;;;0;;0
AreaStun;1;TID_INVISIBILITY_SPELL;TID_INVISIBILITY_SPELL_INFO;TRUE;6;11;5;1;180;0;300;500;282;Elixir;11300000;500;0;0;100;400;160;75;1;0;58;0;0;0;200;1;0;400;sc/ui.sc;icon_spell_invisibility;icon_spell_invisibility;Invisibility_Predeploy;Bomber Big Hit;2500;Multi Mortar Area Effects;Lightning Spell;Ice Breaker Hit lvl1;;4250;Birthday TombStone;3;0;Spell Forge;TID_INFO_TARGET_TYPE_GROUND_AND_AIR;Wall;25;100;0;0;10;0;50;120;;-50;;;;8000;100;0;Elite Valkyrie Rage deploy enemy;;38;30000;SpellBat;22;-50;50;13200;1;70;;;1;2000;0;0;600;3666;90;50;100;130;5000;400;300;200;100;100;500;400;300;200;150;-180;75;70;100;65;0;;;TRUE;TRUE;;TRUE;TRUE;;0;;0
DrillerSurfacing;1;TID_INVISIBILITY_SPELL;TID_INVISIBILITY_SPELL_INFO;TRUE;6;11;5;1;180;0;300;500;282;Elixir;11300000;500;0;0;100;400;160;75;1;0;58;0;0;0;150;1;0;400;sc/ui.sc;icon_spell_invisibility;icon_spell_invisibility;Invisibility_Predeploy;Bomber Big Hit;2500;Multi Mortar Area Effects;Lightning Spell;Ice Breaker Hit lvl1;;4250;Birthday TombStone;3;0;Spell Forge;TID_INFO_TARGET_TYPE_GROUND_AND_AIR;Wall;25;100;0;0;10;0;50;120;;-50;;;;8000;100;0;Elite Valkyrie Rage deploy enemy;;38;30000;SpellBat;22;-50;50;13200;1;70;;;1;2000;0;0;600;3666;90;50;100;130;2000;400;300;200;100;100;500;400;300;200;150;-180;75;70;100;65;0;;;TRUE;TRUE;;TRUE;TRUE;;0;TRUE;0
TH15Poison;1;TID_INVISIBILITY_SPELL;TID_INVISIBILITY_SPELL_INFO;TRUE;6;11;5;1;180;0;0;400;282;Elixir;11300000;500;-50;-50;100;400;160;75;1;0;58;0;0;0;400;40;0;400;sc/ui.sc;icon_spell_invisibility;icon_spell_invisibility;Invisibility_Predeploy;Toxic deploy ground townhall;2500;Toxic deploy halloween;Lightning Spell;Ice Breaker Hit lvl1;TRUE;4250;Birthday TombStone;3;0;Spell Forge;TID_INFO_TARGET_TYPE_GROUND_AND_AIR;Wall;25;100;0;0;10;0;50;180;FALSE;-50;TRUE;TRUE;;8000;100;0;Elite Valkyrie Rage deploy enemy;;38;30000;SpellBat;22;-50;50;13200;1;70;;;1;2000;0;0;600;3666;90;50;100;130;2000;400;300;200;100;100;500;400;300;200;150;-180;75;70;100;65;0;TRUE;TRUE;;;TRUE;TRUE;TRUE;TRUE;0;;0
TH15Poison;2;TID_INVISIBILITY_SPELL;TID_INVISIBILITY_SPELL_INFO;TRUE;6;11;5;1;180;0;0;400;282;Elixir;11300000;500;-50;-50;100;400;160;75;1;0;58;0;0;0;400;40;0;400;sc/ui.sc;icon_spell_invisibility;icon_spell_invisibility;Invisibility_Predeploy;Toxic deploy ground townhall;2500;Toxic deploy halloween;Lightning Spell;Ice Breaker Hit lvl1;;4250;Birthday TombStone;3;0;Spell Forge;TID_INFO_TARGET_TYPE_GROUND_AND_AIR;Wall;25;100;0;0;10;0;50;180;;-50;;;;8000;100;0;Elite Valkyrie Rage deploy enemy;;38;30000;SpellBat;22;-50;50;13200;1;70;;;1;2000;0;0;600;3666;90;50;100;130;2000;400;300;200;100;100;500;400;300;200;150;-180;75;70;100;65;0;;;;;;;;;0;;0
TH15Poison;3;TID_INVISIBILITY_SPELL;TID_INVISIBILITY_SPELL_INFO;TRUE;6;11;5;1;180;0;0;400;282;Elixir;11300000;500;-50;-50;100;400;160;75;1;0;58;0;0;0;400;40;0;400;sc/ui.sc;icon_spell_invisibility;icon_spell_invisibility;Invisibility_Predeploy;Toxic deploy ground townhall;2500;Toxic deploy halloween;Lightning Spell;Ice Breaker Hit lvl1;;4250;Birthday TombStone;3;0;Spell Forge;TID_INFO_TARGET_TYPE_GROUND_AND_AIR;Wall;25;100;0;0;10;0;50;180;;-50;;;;8000;100;0;Elite Valkyrie Rage deploy enemy;;38;30000;SpellBat;22;-50;50;13200;1;70;;;1;2000;0;0;600;3666;90;50;100;130;2000;400;300;200;100;100;500;400;300;200;150;-180;75;70;100;65;0;;;;;;;;;0;;0
TH15Poison;4;TID_INVISIBILITY_SPELL;TID_INVISIBILITY_SPELL_INFO;TRUE;6;11;5;1;180;0;0;400;282;Elixir;11300000;500;-50;-50;100;400;160;75;1;0;58;0;0;0;400;40;0;400;sc/ui.sc;icon_spell_invisibility;icon_spell_invisibility;Invisibility_Predeploy;Toxic deploy ground townhall;2500;Toxic deploy halloween;Lightning Spell;Ice Breaker Hit lvl1;;4250;Birthday TombStone;3;0;Spell Forge;TID_INFO_TARGET_TYPE_GROUND_AND_AIR;Wall;25;100;0;0;10;0;50;180;;-50;;;;8000;100;0;Elite Valkyrie Rage deploy enemy;;38;30000;SpellBat;22;-50;50;13200;1;70;;;1;2000;0;0;600;3666;90;50;100;130;2000;400;300;200;100;100;500;400;300;200;150;-180;75;70;100;65;0;;;;;;;;;0;;0
TH15Poison;5;TID_INVISIBILITY_SPELL;TID_INVISIBILITY_SPELL_INFO;TRUE;6;11;5;1;180;0;0;400;282;Elixir;11300000;500;-50;-50;100;400;160;75;1;0;58;0;0;0;400;40;0;400;sc/ui.sc;icon_spell_invisibility;icon_spell_invisibility;Invisibility_Predeploy;Toxic deploy ground townhall;2500;Toxic deploy halloween;Lightning Spell;Ice Breaker Hit lvl1;;4250;Birthday TombStone;3;0;Spell Forge;TID_INFO_TARGET_TYPE_GROUND_AND_AIR;Wall;25;100;0;0;10;0;50;180;;-50;;;;8000;100;0;Elite Valkyrie Rage deploy enemy;;38;30000;SpellBat;22;-50;50;13200;1;70;;;1;2000;0;0;600;3666;90;50;100;130;2000;400;300;200;100;100;500;400;300;200;150;-180;75;70;100;65;0;;;;;;;;;0;;0
