Name;BuildingLevel;TID;InfoTID;BuildingClass;SecondaryTargetingClass;ShopBuildingClass;SWF;ExportName;ExportNameNpc;ExportNameConstruction;ExportNameLocked;BuildTimeD;BuildTimeH;BuildTimeM;BuildTimeS;BuildResource;BuildCost;TownHallLevel;CapitalHallLevel;Width;Height;Icon;ExportNameBuildAnim;ExportNameUpgradeAnim;MaxStoredGold;MaxStoredElixir;MaxStoredDarkElixir;MaxStoredWarGold;MaxStoredWarElixir;MaxStoredWarDarkElixir;MaxStoredGold2;MaxStoredElixir2;PercentageStoredGold;PercentageStoredElixir;PercentageStoredDarkElixir;LootOnDestruction;Bunker;Village2Housing;HousingSpace;HousingSpaceAlt;HousingSpaceSiege;ProducesResource;ResourcePer100Hours;ResourceMax;ResourceIconLimit;UnitProduction;UpgradesUnitType;ProducesUnitsOfType;LevelRequirementTID;BoostCost;FreeBoost;Hitpoints;RegenTime;AttackRange;AltAttackMode;AltAttackRange;PrepareSpeed;AttackSpeed;AltAttackSpeed;CoolDownOverride;DPS;AltDPS;Damage;PreferredTarget;PreferredTargetDamageMod;RandomHitPosition;DestroyEffect;DestroyDamageEffect;AttackEffect;AttackEffect2;ChainAttackDistance;ChainAttackMaxTargets;ChainAttackDelay;ChainAttackDamageReductionPercent;AttackEffectAlt;HitEffect;Projectile;AltProjectile;ExportNameDamagedSWF;ExportNameDamaged;BuildingW;BuildingH;BaseGfx;ExportNameBase;AirTargets;GroundTargets;MultiTargets;NumMultiTargets;AltAirTargets;AltGroundTargets;AltMultiTargets;AmmoCount;AmmoResource;AmmoCost;MinAttackRange;DamageRadius;PushBack;WallCornerPieces;LoadAmmoEffect;NoAmmoEffect;ToggleAttackModeEffect;PickUpEffect;PlacingEffect;AnimateTurret;DefenderCharacter;DefenderCount;DefenderZ;AltDefenderZ;DestructionXP;Locked;StartingHomeCount;Hidden;AOESpell;AOESpellAlternate;TriggerRadius;ExportNameTriggered;AppearEffect;ForgesSpells;ForgesMiniSpells;IsHeroBarrack;HeroType;IncreasingDamage;DPSLv2;DPSLv3;DPSMulti;Lv2SwitchTime;Lv3SwitchTime;AttackEffectLv2;AttackEffectLv3;TransitionEffectLv2;TransitionEffectLv3;AltNumMultiTargets;PreventsHealing;StrengthWeight;AlternatePickNewTargetDelay;AltBuildResource;SpeedMod;StatusEffectTime;ShockwavePushStrength;ShockwaveArcLength;ShockwaveExpandRadius;TargetingConeAngle;AimRotateStep;PenetratingProjectile;PenetratingRadius;PenetratingExtraRange;TurnSpeed;NeedsAim;TargetGroups;TargetGroupsRadius;HitSpell;HitSpellLevel;ExportNameBeamStart;ExportNameBeamEnd;Damage2;Damage2Radius;Damage2Delay;Damage2Min;Damage2FalloffStart;Damage2FalloffEnd;HitEffect2;WakeUpSpeed;WakeUpSpace;PreAttackEffect;ShareHeroCombatData;BurstCount;BurstDelay;AltBurstCount;AltBurstDelay;DummyProjectileCount;DieDamage;DieDamageRadius;DieDamageEffect;DieDamageDelay;IsRed;VillageType;WallBlockX;WallBlockY;RedMul;GreenMul;BlueMul;RedAdd;GreenAdd;BlueAdd;DefenceTroopCount;DefenceTroopCharacter;DefenceTroopCharacter2;DefenceTroopLevel;AmountCanBeUpgraded;SelfAsAoeCenter;NewTargetAttackDelay;GearUpBuilding;GearUpLevelRequirement;GearUpResource;GearUpCost;GearUpTime;GearUpTID;StartUpgradeBoosterCost;ActivateCombatOnDamageTaken;ActivatedCombatAddBuildingClass;CombatActivationDelay;CombatActivationEffect;Weapon;HintPriority;UpgradeTasks;UpgradeTasksRequired;AnimationActionFrame;SpellOnNearbyDamage;DamagePermilHp;ProjectileVariantByTargetMaxHP;DefaultProjectileVariant;PreviewScenario;CustomTargetHitBuildingInRange;UnlockWeaponMode
Double Cannon;8;TID_BUILDING_DOUBLE_CANNON;TID_DOUBLE_CANNON_INFO;Defense;Resource;Army;sc/buildings2.sc;doubleCannon_lvl10;new_TH_lvl1;basic_turret_const;adv_training_camp_broken;3;0;0;0;Gold2;3200000;8;8;3;3;0;alliance_castle_upg;doom_cannon_lvl4_upgrade;2000000;2000000;350000;4000000;4000000;20000;2000000;2000000;0;0;20;;;0;20;1;1;Gold2;400000;96000;140;55;UNIT;1;TID_REQUIRED_BARRACK_LEVEL;0;;1597;1;700;;1000;600;1600;1000;800;94;99;98;0;0;;Building Destroyed;Bomb Tower Destroyed4;Double Cannon Attack Large;Tesla Attack_10_Secondary;0;0;0;0;0;Generic Hit;DoubleCannonball10;Rapidfire arrow lvl7;0;rockWood_destructed_tiles3;2;2;-1;basic_cannon2_lvl9_base;FALSE;;;0;;;;30;Elixir;55000;700;150;50;Looping;Artillery Load;Artillery No Ammo;Dark Tower Target;Double Cannon Pickup;Double Cannon Placing;;BomberTower_lvl3;1;155;100;9;;1;;0;0;600;teslatower_lvl13;Tesla Appear;;;;Grand Warden;;240;2400;116;1500;5250;Dark Tower lvl3 Attack 2;Dark Tower lvl3 Attack 3;Dark Tower Up 2;Dark Tower Up 3;6;;596;50;Elixir2;0;0;400;700;250;105;45;;0;0;0;;;500;0;0;beam_up;beam_down;0;0;0;0;0;0;0;1125;200;Artillery PreAttack;;4;192;3;500;0;550;275;Bomb Tower Explode;1000;;1;0,0,0,0,0;0,-2,2,-1,1;245;245;255;0;0;10;1;Defending Builder;0;3;200;;0;Multi Mortar;7;Gold;8000000;20160;TID_GEAR_UP_MORTAR;8;1;Defense;500;0;GoblinTh02;150;0;0;0;0;0;0;0;Defense2;;0
Double Cannon;9;TID_BUILDING_DOUBLE_CANNON;TID_DOUBLE_CANNON_INFO;Defense;Resource;Army;sc/buildings2.sc;doubleCannon_lvl11;new_TH_lvl1;basic_turret_const;adv_training_camp_broken;4;0;0;0;Gold2;4200000;9;9;3;3;0;alliance_castle_upg;doom_cannon_lvl4_upgrade;2000000;2000000;350000;4000000;4000000;20000;2000000;2000000;0;0;20;;;0;20;1;1;Gold2;400000;96000;140;55;UNIT;1;TID_REQUIRED_BARRACK_LEVEL;0;;1677;1;700;;1000;600;1600;1000;800;94;99;108;0;0;;Building Destroyed;Bomb Tower Destroyed4;Double Cannon Attack Large;Tesla Attack_10_Secondary;0;0;0;0;0;Generic Hit;DoubleCannonball10;Rapidfire arrow lvl7;0;rockWood_destructed_tiles3;2;2;-1;basic_cannon2_lvl9_base;FALSE;;;0;;;;30;Elixir;55000;700;150;50;Looping;Artillery Load;Artillery No Ammo;Dark Tower Target;Double Cannon Pickup;Double Cannon Placing;;BomberTower_lvl3;1;155;100;9;;1;;0;0;600;teslatower_lvl13;Tesla Appear;;;;Grand Warden;;240;2400;116;1500;5250;Dark Tower lvl3 Attack 2;Dark Tower lvl3 Attack 3;Dark Tower Up 2;Dark Tower Up 3;6;;620;50;Elixir2;0;0;400;700;250;105;45;;0;0;0;;;500;0;0;beam_up;beam_down;0;0;0;0;0;0;0;1125;200;Artillery PreAttack;;4;192;3;500;0;550;275;Bomb Tower Explode;1000;;1;0,0,0,0,0;0,-2,2,-1,1;245;245;255;0;0;10;1;Defending Builder;0;3;200;;0;Multi Mortar;7;Gold;8000000;20160;TID_GEAR_UP_MORTAR;8;1;Defense;500;0;GoblinTh02;150;0;0;0;0;0;0;0;Defense2;;0
Troop Housing2;1;TID_BUILDING_HOUSING;TID_HOUSING2_INFO;Army;Resource;Army;sc/buildings2.sc;adv_fireplace_lvl1_3x3;new_TH_lvl1;basic_turret_const;adv_fireplace_broken_3x3;0;1;0;0;Elixir2;10000;1;1;3;3;0;barracks_upg;doom_cannon_lvl4_upgrade;2000000;2000000;350000;4000000;4000000;20000;2000000;2000000;0;0;20;;;20;20;1;1;Gold2;400000;96000;140;55;UNIT;1;TID_REQUIRED_BARRACK_LEVEL;0;;300;1;700;;1000;600;1600;1000;800;94;99;108;0;0;;Building Destroyed;Bomb Tower Destroyed4;Double Cannon Attack Large;Tesla Attack_10_Secondary;0;0;0;0;0;Generic Hit;DoubleCannonball10;Rapidfire arrow lvl7;0;rockWood_destructed_tiles3;2;2;-1;adv_fireplace_lvl1_base;FALSE;;;0;;;;30;Elixir;55000;700;150;50;Looping;Artillery Load;Artillery No Ammo;Dark Tower Target;Troop Housing Pickup;Troop Housing Placing;;BomberTower_lvl3;1;155;100;9;;1;;0;0;600;teslatower_lvl13;Tesla Appear;;;;Grand Warden;;240;2400;116;1500;5250;Dark Tower lvl3 Attack 2;Dark Tower lvl3 Attack 3;Dark Tower Up 2;Dark Tower Up 3;6;;620;50;Elixir2;0;0;400;700;250;105;45;;0;0;0;;;500;0;0;beam_up;beam_down;0;0;0;0;0;0;0;1125;200;Artillery PreAttack;;4;192;3;500;0;550;275;Bomb Tower Explode;1000;;1;0,0,0,0,0;0,-2,2,-1,1;245;245;255;0;0;10;1;Defending Builder;0;3;200;;0;Multi Mortar;7;Gold;8000000;20160;TID_GEAR_UP_MORTAR;8;1;Defense;500;0;GoblinTh02;750;0;0;0;0;0;0;0;Defense2;;0
Tesla Tower2;1;TID_BUILDING_TESLA_TOWER2;TID_TESLA_TOWER2_INFO;Defense;Resource;Army;sc/buildings.sc;teslatower_lvl1_setup;new_TH_lvl1;teslatower_const;adv_fireplace_broken_3x3;0;0;30;0;Gold2;50000;3;3;2;2;0;teslatower_upg;doom_cannon_lvl4_upgrade;2000000;2000000;350000;4000000;4000000;20000;2000000;2000000;0;0;20;;;20;20;1;1;Gold2;400000;96000;140;55;UNIT;1;TID_REQUIRED_BARRACK_LEVEL;0;;300;1;700;;1000;600;600;1000;800;94;99;25;0;0;;Building Destroyed;Bomb Tower Destroyed4;Tesla Attack_1;Tesla Attack_10_Secondary;0;0;0;0;0;Tesla Hit;DoubleCannonball10;Rapidfire arrow lvl7;0;wood_destructed_tiles2;1;1;-1;adv_fireplace_lvl1_base;TRUE;TRUE;;0;;;;30;Elixir;55000;700;150;50;Looping;Artillery Load;Artillery No Ammo;Dark Tower Target;Tesla Pickup;Tesla Placing;;BomberTower_lvl3;1;155;100;9;;1;TRUE;0;0;600;teslatower_lvl1;Tesla Appear;;;;Grand Warden;;240;2400;116;1500;5250;Dark Tower lvl3 Attack 2;Dark Tower lvl3 Attack 3;Dark Tower Up 2;Dark Tower Up 3;6;;248;50;Elixir2;0;0;400;700;250;105;45;;0;0;0;;;500;0;0;beam_up;beam_down;0;0;0;0;0;0;0;1125;200;Artillery PreAttack;;4;192;3;500;0;550;275;Bomb Tower Explode;1000;;1;0,0,0,0,0;0,-2,2,-1,1;245;245;255;0;0;10;1;Defending Builder;0;3;200;;0;Multi Mortar;7;Gold;8000000;20160;TID_GEAR_UP_MORTAR;8;1;Defense;500;0;GoblinTh02;150;0;0;0;0;0;0;0;Defense2;;0
Tesla Tower2;2;TID_BUILDING_TESLA_TOWER2;TID_TESLA_TOWER2_INFO;Defense;Resource;Army;sc/buildings.sc;teslatower_lvl2_setup;new_TH_lvl1;teslatower_const;adv_fireplace_broken_3x3;0;3;0;0;Gold2;100000;3;3;2;2;0;teslatower_upg;doom_cannon_lvl4_upgrade;2000000;2000000;350000;4000000;4000000;20000;2000000;2000000;0;0;20;;;20;20;1;1;Gold2;400000;96000;140;55;UNIT;1;TID_REQUIRED_BARRACK_LEVEL;0;;345;1;700;;1000;600;600;1000;800;94;99;28;0;0;;Building Destroyed;Bomb Tower Destroyed4;Tesla Attack_1;Tesla Attack_10_Secondary;0;0;0;0;0;Tesla Hit;DoubleCannonball10;Rapidfire arrow lvl7;0;wood_destructed_tiles2;1;1;-1;adv_fireplace_lvl1_base;TRUE;;;0;;;;30;Elixir;55000;700;150;50;Looping;Artillery Load;Artillery No Ammo;Dark Tower Target;Tesla Pickup;Tesla Placing;;BomberTower_lvl3;1;155;100;9;;1;;0;0;600;teslatower_lvl2;Tesla Appear;;;;Grand Warden;;240;2400;116;1500;5250;Dark Tower lvl3 Attack 2;Dark Tower lvl3 Attack 3;Dark Tower Up 2;Dark Tower Up 3;6;;254;50;Elixir2;0;0;400;700;250;105;45;;0;0;0;;;500;0;0;beam_up;beam_down;0;0;0;0;0;0;0;1125;200;Artillery PreAttack;;4;192;3;500;0;550;275;Bomb Tower Explode;1000;;1;0,0,0,0,0;0,-2,2,-1,1;245;245;255;0;0;10;1;Defending Builder;0;3;200;;0;Multi Mortar;7;Gold;8000000;20160;TID_GEAR_UP_MORTAR;8;1;Defense;500;0;GoblinTh02;150;0;0;0;0;0;0;0;Defense2;;0
Tesla Tower2;3;TID_BUILDING_TESLA_TOWER2;TID_TESLA_TOWER2_INFO;Defense;Resource;Army;sc/buildings.sc;teslatower_lvl3_setup;new_TH_lvl1;teslatower_const;adv_fireplace_broken_3x3;0;5;0;0;Gold2;150000;3;3;2;2;0;teslatower_upg;doom_cannon_lvl4_upgrade;2000000;2000000;350000;4000000;4000000;20000;2000000;2000000;0;0;20;;;20;20;1;1;Gold2;400000;96000;140;55;UNIT;1;TID_REQUIRED_BARRACK_LEVEL;0;;397;1;700;;1000;600;600;1000;800;94;99;31;0;0;;Building Destroyed;Bomb Tower Destroyed4;Tesla Attack_1;Tesla Attack_10_Secondary;0;0;0;0;0;Tesla Hit;DoubleCannonball10;Rapidfire arrow lvl7;0;wood_destructed_tiles2;1;1;-1;adv_fireplace_lvl1_base;TRUE;;;0;;;;30;Elixir;55000;700;150;50;Looping;Artillery Load;Artillery No Ammo;Dark Tower Target;Tesla Pickup;Tesla Placing;;BomberTower_lvl3;1;155;100;9;;1;;0;0;600;teslatower_lvl3;Tesla Appear;;;;Grand Warden;;240;2400;116;1500;5250;Dark Tower lvl3 Attack 2;Dark Tower lvl3 Attack 3;Dark Tower Up 2;Dark Tower Up 3;6;;261;50;Elixir2;0;0;400;700;250;105;45;;0;0;0;;;500;0;0;beam_up;beam_down;0;0;0;0;0;0;0;1125;200;Artillery PreAttack;;4;192;3;500;0;550;275;Bomb Tower Explode;1000;;1;0,0,0,0,0;0,-2,2,-1,1;245;245;255;0;0;10;1;Defending Builder;0;3;200;;0;Multi Mortar;7;Gold;8000000;20160;TID_GEAR_UP_MORTAR;8;1;Defense;500;0;GoblinTh02;150;0;0;0;0;0;0;0;Defense2;;0
Tesla Tower2;4;TID_BUILDING_TESLA_TOWER2;TID_TESLA_TOWER2_INFO;Defense;Resource;Army;sc/buildings.sc;teslatower_lvl4_setup;new_TH_lvl1;teslatower_const;adv_fireplace_broken_3x3;0;10;0;0;Gold2;280000;4;4;2;2;0;teslatower_upg;doom_cannon_lvl4_upgrade;2000000;2000000;350000;4000000;4000000;20000;2000000;2000000;0;0;20;;;20;20;1;1;Gold2;400000;96000;140;55;UNIT;1;TID_REQUIRED_BARRACK_LEVEL;0;;457;1;700;;1000;600;600;1000;800;94;99;34;0;0;;Building Destroyed;Bomb Tower Destroyed4;Tesla Attack_2;Tesla Attack_10_Secondary;0;0;0;0;0;Tesla Hit;DoubleCannonball10;Rapidfire arrow lvl7;0;wood_destructed_tiles2;1;1;-1;adv_fireplace_lvl1_base;TRUE;;;0;;;;30;Elixir;55000;700;150;50;Looping;Artillery Load;Artillery No Ammo;Dark Tower Target;Tesla Pickup;Tesla Placing;;BomberTower_lvl3;1;155;100;9;;1;;0;0;600;teslatower_lvl4;Tesla Appear;;;;Grand Warden;;240;2400;116;1500;5250;Dark Tower lvl3 Attack 2;Dark Tower lvl3 Attack 3;Dark Tower Up 2;Dark Tower Up 3;6;;269;50;Elixir2;0;0;400;700;250;105;45;;0;0;0;;;500;0;0;beam_up;beam_down;0;0;0;0;0;0;0;1125;200;Artillery PreAttack;;4;192;3;500;0;550;275;Bomb Tower Explode;1000;;1;0,0,0,0,0;0,-2,2,-1,1;245;245;255;0;0;10;1;Defending Builder;0;3;200;;0;Multi Mortar;7;Gold;8000000;20160;TID_GEAR_UP_MORTAR;8;1;Defense;500;0;GoblinTh02;150;0;0;0;0;0;0;0;Defense2;;0
Tesla Tower2;5;TID_BUILDING_TESLA_TOWER2;TID_TESLA_TOWER2_INFO;Defense;Resource;Army;sc/buildings.sc;teslatower_lvl5_setup;new_TH_lvl1;teslatower_const;adv_fireplace_broken_3x3;1;0;0;0;Gold2;700000;5;5;2;2;0;teslatower_upg;doom_cannon_lvl4_upgrade;2000000;2000000;350000;4000000;4000000;20000;2000000;2000000;0;0;20;;;20;20;1;1;Gold2;400000;96000;140;55;UNIT;1;TID_REQUIRED_BARRACK_LEVEL;0;;526;1;700;;1000;600;600;1000;800;94;99;37;0;0;;Building Destroyed;Bomb Tower Destroyed4;Tesla Attack_2;Tesla Attack_10_Secondary;0;0;0;0;0;Tesla Hit;DoubleCannonball10;Rapidfire arrow lvl7;0;wood_destructed_tiles2;1;1;-1;adv_fireplace_lvl1_base;TRUE;;;0;;;;30;Elixir;55000;700;150;50;Looping;Artillery Load;Artillery No Ammo;Dark Tower Target;Tesla Pickup;Tesla Placing;;BomberTower_lvl3;1;155;100;9;;1;;0;0;600;teslatower_lvl5;Tesla Appear;;;;Grand Warden;;240;2400;116;1500;5250;Dark Tower lvl3 Attack 2;Dark Tower lvl3 Attack 3;Dark Tower Up 2;Dark Tower Up 3;6;;276;50;Elixir2;0;0;400;700;250;105;45;;0;0;0;;;500;0;0;beam_up;beam_down;0;0;0;0;0;0;0;1125;200;Artillery PreAttack;;4;192;3;500;0;550;275;Bomb Tower Explode;1000;;1;0,0,0,0,0;0,-2,2,-1,1;245;245;255;0;0;10;1;Defending Builder;0;3;200;;0;Multi Mortar;7;Gold;8000000;20160;TID_GEAR_UP_MORTAR;8;1;Defense;500;0;GoblinTh02;150;0;0;0;0;0;0;0;Defense2;;0
Tesla Tower2;6;TID_BUILDING_TESLA_TOWER2;TID_TESLA_TOWER2_INFO;Defense;Resource;Army;sc/buildings.sc;teslatower_lvl6_setup;new_TH_lvl1;teslatower_const;adv_fireplace_broken_3x3;1;0;0;0;Gold2;1300000;6;6;2;2;0;teslatower_upg;doom_cannon_lvl4_upgrade;2000000;2000000;350000;4000000;4000000;20000;2000000;2000000;0;0;20;;;20;20;1;1;Gold2;400000;96000;140;55;UNIT;1;TID_REQUIRED_BARRACK_LEVEL;0;;605;1;700;;1000;600;600;1000;800;94;99;41;0;0;;Building Destroyed;Bomb Tower Destroyed4;Tesla Attack_3;Tesla Attack_10_Secondary;0;0;0;0;0;Tesla Hit;DoubleCannonball10;Rapidfire arrow lvl7;0;wood_destructed_tiles2;1;1;-1;adv_fireplace_lvl1_base;TRUE;;;0;;;;30;Elixir;55000;700;150;50;Looping;Artillery Load;Artillery No Ammo;Dark Tower Target;Tesla Pickup;Tesla Placing;;BomberTower_lvl3;1;155;100;9;;1;;0;0;600;teslatower_lvl6;Tesla Appear;;;;Grand Warden;;240;2400;116;1500;5250;Dark Tower lvl3 Attack 2;Dark Tower lvl3 Attack 3;Dark Tower Up 2;Dark Tower Up 3;6;;284;50;Elixir2;0;0;400;700;250;105;45;;0;0;0;;;500;0;0;beam_up;beam_down;0;0;0;0;0;0;0;1125;200;Artillery PreAttack;;4;192;3;500;0;550;275;Bomb Tower Explode;1000;;1;0,0,0,0,0;0,-2,2,-1,1;245;245;255;0;0;10;1;Defending Builder;0;3;200;;0;Multi Mortar;7;Gold;8000000;20160;TID_GEAR_UP_MORTAR;8;1;Defense;500;0;GoblinTh02;150;0;0;0;0;0;0;0;Defense2;;0
Tesla Tower2;7;TID_BUILDING_TESLA_TOWER2;TID_TESLA_TOWER2_INFO;Defense;Resource;Army;sc/buildings.sc;teslatower_lvl7_setup;new_TH_lvl1;teslatower_const;adv_fireplace_broken_3x3;2;0;0;0;Gold2;2100000;7;7;2;2;0;teslatower_upg;doom_cannon_lvl4_upgrade;2000000;2000000;350000;4000000;4000000;20000;2000000;2000000;0;0;20;;;20;20;1;1;Gold2;400000;96000;140;55;UNIT;1;TID_REQUIRED_BARRACK_LEVEL;0;;696;1;700;;1000;600;600;1000;800;94;99;45;0;0;;Building Destroyed;Bomb Tower Destroyed4;Tesla Attack_4;Tesla Attack_4_Secondary;0;0;0;0;0;Tesla Hit;DoubleCannonball10;Rapidfire arrow lvl7;0;wood_destructed_tiles2;1;1;-1;adv_fireplace_lvl1_base;TRUE;;;0;;;;30;Elixir;55000;700;150;50;Looping;Artillery Load;Artillery No Ammo;Dark Tower Target;Tesla Pickup;Tesla Placing;;BomberTower_lvl3;1;155;100;9;;1;;0;0;600;teslatower_lvl7;Tesla Appear;;;;Grand Warden;;240;2400;116;1500;5250;Dark Tower lvl3 Attack 2;Dark Tower lvl3 Attack 3;Dark Tower Up 2;Dark Tower Up 3;6;;291;50;Elixir2;0;0;400;700;250;105;45;;0;0;0;;;500;0;0;beam_up;beam_down;0;0;0;0;0;0;0;1125;200;Artillery PreAttack;;4;192;3;500;0;550;275;Bomb Tower Explode;1000;;1;0,0,0,0,0;0,-2,2,-1,1;245;245;255;0;0;10;1;Defending Builder;0;3;200;;0;Multi Mortar;7;Gold;8000000;20160;TID_GEAR_UP_MORTAR;8;1;Defense;500;0;GoblinTh02;150;0;0;0;0;0;0;0;Defense2;;0
Tesla Tower2;8;TID_BUILDING_TESLA_TOWER2;TID_TESLA_TOWER2_INFO;Defense;Resource;Army;sc/buildings.sc;teslatower_lvl8_setup;new_TH_lvl1;teslatower_const;adv_fireplace_broken_3x3;3;0;0;0;Gold2;3100000;8;8;2;2;0;teslatower_upg;doom_cannon_lvl4_upgrade;2000000;2000000;350000;4000000;4000000;20000;2000000;2000000;0;0;20;;;20;20;1;1;Gold2;400000;96000;140;55;UNIT;1;TID_REQUIRED_BARRACK_LEVEL;0;;800;1;700;;1000;600;600;1000;800;94;99;50;0;0;;Building Destroyed;Bomb Tower Destroyed4;Tesla Attack_4;Tesla Attack_8_Secondary;0;0;0;0;0;Tesla Hit;DoubleCannonball10;Rapidfire arrow lvl7;0;wood_destructed_tiles2;1;1;-1;adv_fireplace_lvl1_base;TRUE;;;0;;;;30;Elixir;55000;700;150;50;Looping;Artillery Load;Artillery No Ammo;Dark Tower Target;Tesla Pickup;Tesla Placing;;BomberTower_lvl3;1;155;100;9;;1;;0;0;600;teslatower_lvl8;Tesla Appear;;;;Grand Warden;;240;2400;116;1500;5250;Dark Tower lvl3 Attack 2;Dark Tower lvl3 Attack 3;Dark Tower Up 2;Dark Tower Up 3;6;;299;50;Elixir2;0;0;400;700;250;105;45;;0;0;0;;;500;0;0;beam_up;beam_down;0;0;0;0;0;0;0;1125;200;Artillery PreAttack;;4;192;3;500;0;550;275;Bomb Tower Explode;1000;;1;0,0,0,0,0;0,-2,2,-1,1;245;245;255;0;0;10;1;Defending Builder;0;3;200;;0;Multi Mortar;7;Gold;8000000;20160;TID_GEAR_UP_MORTAR;8;1;Defense;500;0;GoblinTh02;150;0;0;0;0;0;0;0;Defense2;;0
Tesla Tower2;9;TID_BUILDING_TESLA_TOWER2;TID_TESLA_TOWER2_INFO;Defense;Resource;Army;sc/buildings.sc;teslatower_lvl9_setup;new_TH_lvl1;teslatower_const;adv_fireplace_broken_3x3;4;0;0;0;Gold2;4100000;9;9;2;2;0;teslatower_upg;doom_cannon_lvl4_upgrade;2000000;2000000;350000;4000000;4000000;20000;2000000;2000000;0;0;20;;;20;20;1;1;Gold2;400000;96000;140;55;UNIT;1;TID_REQUIRED_BARRACK_LEVEL;0;;840;1;700;;1000;600;600;1000;800;94;99;55;0;0;;Building Destroyed;Bomb Tower Destroyed4;Tesla Attack_4;Tesla Attack_8_Secondary;0;0;0;0;0;Tesla Hit;DoubleCannonball10;Rapidfire arrow lvl7;0;wood_destructed_tiles2;1;1;-1;adv_fireplace_lvl1_base;TRUE;;;0;;;;30;Elixir;55000;700;150;50;Looping;Artillery Load;Artillery No Ammo;Dark Tower Target;Tesla Pickup;Tesla Placing;;BomberTower_lvl3;1;155;100;9;;1;;0;0;600;teslatower_lvl9;Tesla Appear;;;;Grand Warden;;240;2400;116;1500;5250;Dark Tower lvl3 Attack 2;Dark Tower lvl3 Attack 3;Dark Tower Up 2;Dark Tower Up 3;6;;308;50;Elixir2;0;0;400;700;250;105;45;;0;0;0;;;500;0;0;beam_up;beam_down;0;0;0;0;0;0;0;1125;200;Artillery PreAttack;;4;192;3;500;0;550;275;Bomb Tower Explode;1000;;1;0,0,0,0,0;0,-2,2,-1,1;245;245;255;0;0;10;1;Defending Builder;0;3;200;;0;Multi Mortar;7;Gold;8000000;20160;TID_GEAR_UP_MORTAR;8;1;Defense;500;0;GoblinTh02;150;0;0;0;0;0;0;0;Defense2;;0
Cannon2;1;TID_BUILDING_CANNON2;TID_CANNON2_INFO;Defense;Resource;Army;sc/buildings.sc;basic_turret_lvl1;new_TH_lvl1;basic_turret_const;adv_fireplace_broken_3x3;0;0;1;0;Gold2;10000;1;1;3;3;0;goldmine_upg;doom_cannon_lvl4_upgrade;2000000;2000000;350000;4000000;4000000;20000;2000000;2000000;0;0;20;;;20;20;1;1;Gold2;400000;96000;140;55;UNIT;1;TID_REQUIRED_BARRACK_LEVEL;0;;500;1;900;;1000;600;800;1000;800;94;99;50;0;0;;Building Destroyed;Bomb Tower Destroyed4;Cannon Attack;Tesla Attack_8_Secondary;0;0;0;0;0;Generic Hit;Cannonball;Rapidfire arrow lvl7;0;rockWood_destructed_tiles3;2;2;-1;basic_cannon_lvl1_base;FALSE;TRUE;;0;;;;30;Elixir;55000;700;150;50;Looping;Artillery Load;Artillery No Ammo;Dark Tower Target;Basic Turret Pickup;Basic Turret Placing;TRUE;BomberTower_lvl3;1;155;100;9;;1;;0;0;600;teslatower_lvl9;Tesla Appear;;;;Grand Warden;;240;2400;116;1500;5250;Dark Tower lvl3 Attack 2;Dark Tower lvl3 Attack 3;Dark Tower Up 2;Dark Tower Up 3;6;;135;50;Elixir2;0;0;400;700;250;105;45;;0;0;0;;;500;0;0;beam_up;beam_down;0;0;0;0;0;0;0;1125;200;Artillery PreAttack;;4;192;3;500;0;550;275;Bomb Tower Explode;1000;;1;0,0,0,0,0;0,-2,2,-1,1;245;245;255;0;0;10;1;Defending Builder;0;3;200;;0;Multi Mortar;7;Gold;8000000;20160;TID_GEAR_UP_MORTAR;8;1;Defense;500;0;GoblinTh02;150;0;0;0;0;0;0;0;Defense2;;0
Cannon2;2;TID_BUILDING_CANNON2;TID_CANNON2_INFO;Defense;Resource;Army;sc/buildings.sc;basic_turret_lvl2;new_TH_lvl1;basic_turret_const;adv_fireplace_broken_3x3;0;0;5;0;Gold2;20000;3;3;3;3;0;goldmine_upg;doom_cannon_lvl4_upgrade;2000000;2000000;350000;4000000;4000000;20000;2000000;2000000;0;0;20;;;20;20;1;1;Gold2;400000;96000;140;55;UNIT;1;TID_REQUIRED_BARRACK_LEVEL;0;;575;1;900;;1000;600;800;1000;800;94;99;55;0;0;;Building Destroyed;Bomb Tower Destroyed4;Cannon Attack;Tesla Attack_8_Secondary;0;0;0;0;0;Generic Hit;Cannonball2;Rapidfire arrow lvl7;0;rockWood_destructed_tiles3;2;2;-1;basic_cannon_lvl2_base;FALSE;;;0;;;;30;Elixir;55000;700;150;50;Looping;Artillery Load;Artillery No Ammo;Dark Tower Target;Basic Turret Pickup;Basic Turret Placing;;BomberTower_lvl3;1;155;100;9;;1;;0;0;600;teslatower_lvl9;Tesla Appear;;;;Grand Warden;;240;2400;116;1500;5250;Dark Tower lvl3 Attack 2;Dark Tower lvl3 Attack 3;Dark Tower Up 2;Dark Tower Up 3;6;;137;50;Elixir2;0;0;400;700;250;105;45;;0;0;0;;;500;0;0;beam_up;beam_down;0;0;0;0;0;0;0;1125;200;Artillery PreAttack;;4;192;3;500;0;550;275;Bomb Tower Explode;1000;;1;0,0,0,0,0;0,-2,2,-1,1;245;245;255;0;0;10;1;Defending Builder;0;3;200;;0;Multi Mortar;7;Gold;8000000;20160;TID_GEAR_UP_MORTAR;8;1;Defense;500;0;GoblinTh02;150;0;0;0;0;0;0;0;Defense2;;0
